"customer_id","r_score","f_score","m_score","rfm_cell","total_spend","customer_segment"
"14342",4,4,3,"443",668.56,"Champions"
"13741",3,3,3,"333",668.43,"Loyal Customers"
"16383",3,3,3,"333",668.36,"Loyal Customers"
"15031",2,4,3,"243",668.14,"At Risk / Don't Lose Them"
"18022",1,1,3,"113",668.11,"Lost / Hibernating"
"16268",3,3,3,"333",667.65,"Loyal Customers"
"15969",3,3,3,"333",666.10,"Loyal Customers"
"17777",4,3,3,"433",665.86,"Loyal Customers"
"17105",1,3,3,"133",665.78,"About to Sleep"
"16056",3,1,3,"313",664.85,"About to Sleep"
"13963",1,4,3,"143",664.54,"Can't Lose Them (Sleeping Giants)"
"16208",3,3,3,"333",664.26,"Loyal Customers"
"15643",1,3,3,"133",664.00,"About to Sleep"
"14720",4,3,3,"433",663.81,"Loyal Customers"
"13240",2,4,3,"243",663.65,"At Risk / Don't Lose Them"
"16573",3,3,3,"333",663.61,"Loyal Customers"
"14451",3,3,3,"333",662.59,"Loyal Customers"
"16014",3,3,3,"333",662.38,"Loyal Customers"
"18218",5,3,3,"533",662.08,"Loyal Customers"
"16774",2,4,3,"243",661.52,"At Risk / Don't Lose Them"
"13028",4,3,3,"433",661.32,"Loyal Customers"
"14603",3,1,3,"313",660.00,"About to Sleep"
"15492",4,3,3,"433",659.46,"Loyal Customers"
"13518",3,1,3,"313",659.44,"About to Sleep"
"13759",3,3,3,"333",659.41,"Loyal Customers"
"16357",3,3,3,"333",658.88,"Loyal Customers"
"14150",1,3,3,"133",658.64,"About to Sleep"
"17779",4,3,3,"433",658.57,"Loyal Customers"
"16696",3,4,3,"343",657.90,"Loyal Customers"
"12577",1,3,3,"133",657.80,"About to Sleep"
"14818",3,3,3,"333",657.80,"Loyal Customers"
"15648",1,3,3,"133",657.35,"About to Sleep"
"17459",3,3,3,"333",657.30,"Loyal Customers"
"15677",3,1,3,"313",657.23,"About to Sleep"
"16157",5,3,3,"533",656.69,"Loyal Customers"
"13049",2,3,3,"233",656.68,"At Risk / Don't Lose Them"
"16708",3,1,3,"313",656.63,"About to Sleep"
"16127",4,1,3,"413",656.25,"Recent New Customers"
"14894",3,1,3,"313",655.75,"About to Sleep"
"16444",3,4,3,"343",654.67,"Loyal Customers"
"14651",5,3,3,"533",654.60,"Loyal Customers"
"17398",2,3,3,"233",653.38,"At Risk / Don't Lose Them"
"18151",2,3,3,"233",653.35,"At Risk / Don't Lose Them"
"13496",5,3,3,"533",653.33,"Loyal Customers"
"15205",3,3,3,"333",653.24,"Loyal Customers"
"14044",4,4,3,"443",652.82,"Champions"
"14548",5,3,3,"533",652.80,"Loyal Customers"
"17523",5,4,3,"543",652.74,"Champions"
"14034",4,3,3,"433",651.82,"Loyal Customers"
"16734",3,3,3,"333",650.51,"Loyal Customers"
"15571",5,4,3,"543",650.43,"Champions"
"16469",4,4,3,"443",650.43,"Champions"
"16969",4,3,3,"433",650.41,"Loyal Customers"
"17373",4,4,3,"443",646.92,"Champions"
"12589",4,3,3,"433",646.68,"Loyal Customers"
"15651",1,3,3,"133",646.30,"About to Sleep"
"17545",3,3,3,"333",645.96,"Loyal Customers"
"14855",5,3,3,"533",645.65,"Loyal Customers"
"12719",1,3,3,"133",644.95,"About to Sleep"
"17312",2,3,3,"233",644.30,"At Risk / Don't Lose Them"
"16431",3,3,3,"333",642.81,"Loyal Customers"
"14020",5,3,3,"533",642.80,"Loyal Customers"
"13034",3,3,3,"333",642.77,"Loyal Customers"
"15384",2,3,3,"233",642.41,"At Risk / Don't Lose Them"
"17046",1,1,3,"113",642.02,"Lost / Hibernating"
"15297",5,3,3,"533",641.94,"Loyal Customers"
"12365",1,3,3,"133",641.38,"About to Sleep"
"12624",2,3,3,"233",641.13,"At Risk / Don't Lose Them"
"13417",1,3,3,"133",640.83,"About to Sleep"
"13318",2,3,3,"233",640.76,"At Risk / Don't Lose Them"
"12631",3,1,3,"313",640.50,"About to Sleep"
"14301",2,1,3,"213",640.14,"About to Sleep"
"15919",4,3,3,"433",639.89,"Loyal Customers"
"17515",2,4,3,"243",639.02,"At Risk / Don't Lose Them"
"18160",3,3,3,"333",638.06,"Loyal Customers"
"14754",3,3,3,"333",638.05,"Loyal Customers"
"14664",4,3,3,"433",637.89,"Loyal Customers"
"14128",3,3,3,"333",637.50,"Loyal Customers"
"14481",2,3,3,"233",636.51,"At Risk / Don't Lose Them"
"15829",2,3,3,"233",636.14,"At Risk / Don't Lose Them"
"15773",1,1,3,"113",635.68,"Lost / Hibernating"
"14000",5,1,3,"513",635.66,"Recent New Customers"
"16139",4,3,3,"433",635.41,"Loyal Customers"
"17985",4,1,3,"413",634.95,"Recent New Customers"
"13892",4,4,3,"443",632.97,"Champions"
"14220",1,3,3,"133",632.40,"About to Sleep"
"16306",4,5,3,"453",632.27,"Champions"
"18183",3,3,3,"333",632.07,"Loyal Customers"
"13822",4,3,3,"433",632.00,"Loyal Customers"
"14021",5,3,3,"533",631.90,"Loyal Customers"
"15244",1,3,3,"133",631.57,"About to Sleep"
"13539",3,3,3,"333",631.34,"Loyal Customers"
"17990",1,3,3,"133",630.84,"About to Sleep"
"13046",2,3,3,"233",629.31,"At Risk / Don't Lose Them"
"13525",5,3,3,"533",628.78,"Loyal Customers"
"14687",2,1,3,"213",628.38,"About to Sleep"
"16022",1,1,3,"113",628.28,"Lost / Hibernating"
"15028",3,4,3,"343",627.13,"Loyal Customers"
"13546",5,3,3,"533",626.99,"Loyal Customers"
"15402",2,3,3,"233",626.77,"At Risk / Don't Lose Them"
"14036",1,1,3,"113",626.65,"Lost / Hibernating"
"13914",5,3,3,"533",626.45,"Loyal Customers"
"14382",4,1,3,"413",626.07,"Recent New Customers"
"16750",3,4,3,"343",623.93,"Loyal Customers"
"16718",1,1,3,"113",623.75,"Lost / Hibernating"
"12649",4,3,3,"433",623.51,"Loyal Customers"
"15147",1,1,3,"113",623.50,"Lost / Hibernating"
"13368",1,3,3,"133",623.40,"About to Sleep"
"15258",2,3,3,"233",623.16,"At Risk / Don't Lose Them"
"17499",1,1,3,"113",622.88,"Lost / Hibernating"
"15182",2,3,3,"233",622.85,"At Risk / Don't Lose Them"
"17460",2,5,3,"253",622.43,"At Risk / Don't Lose Them"
"15768",2,3,3,"233",621.83,"At Risk / Don't Lose Them"
"18217",3,3,3,"333",621.75,"Loyal Customers"
"16915",5,5,3,"553",621.68,"Champions"
"17640",2,1,3,"213",621.66,"About to Sleep"
"14152",3,3,3,"333",621.29,"Loyal Customers"
"13402",1,3,3,"133",621.23,"About to Sleep"
"16141",5,1,3,"513",620.40,"Recent New Customers"
"12667",5,1,3,"513",620.13,"Recent New Customers"
"14529",3,3,3,"333",620.04,"Loyal Customers"
"13493",2,3,3,"233",618.63,"At Risk / Don't Lose Them"
"16613",3,1,3,"313",618.59,"About to Sleep"
"13145",4,4,3,"443",618.52,"Champions"
"12596",4,3,3,"433",618.27,"Loyal Customers"
"13301",2,4,3,"243",618.09,"At Risk / Don't Lose Them"
"16134",4,3,3,"433",618.09,"Loyal Customers"
"14593",4,3,3,"433",617.99,"Loyal Customers"
"14377",1,3,3,"133",617.05,"About to Sleep"
"16442",2,3,3,"233",616.79,"At Risk / Don't Lose Them"
"16311",4,3,3,"433",616.26,"Loyal Customers"
"14905",1,3,3,"133",616.15,"About to Sleep"
"16005",5,4,3,"543",615.39,"Champions"
"15275",1,1,3,"113",615.14,"Lost / Hibernating"
"16566",5,4,3,"543",614.66,"Champions"
"16116",5,1,3,"513",612.78,"Recent New Customers"
"12513",2,1,3,"213",612.29,"About to Sleep"
"18149",4,3,3,"433",612.08,"Loyal Customers"
"15232",2,3,3,"233",612.06,"At Risk / Don't Lose Them"
"15645",4,1,3,"413",612.01,"Recent New Customers"
"16109",1,3,3,"133",611.88,"About to Sleep"
"16763",1,1,3,"113",611.85,"Lost / Hibernating"
"13731",2,3,3,"233",610.59,"At Risk / Don't Lose Them"
"12673",1,3,3,"133",610.52,"About to Sleep"
"15795",2,1,3,"213",610.01,"About to Sleep"
"13357",1,1,3,"113",609.95,"Lost / Hibernating"
"14636",1,3,3,"133",609.85,"About to Sleep"
"13933",2,3,3,"233",608.79,"At Risk / Don't Lose Them"
"12933",4,4,3,"443",607.53,"Champions"
"15573",3,3,3,"333",607.45,"Loyal Customers"
"17119",4,3,3,"433",606.91,"Loyal Customers"
"14710",5,4,3,"543",606.13,"Champions"
"17849",3,4,3,"343",605.80,"Loyal Customers"
"14133",1,4,3,"143",605.64,"Can't Lose Them (Sleeping Giants)"
"13888",5,3,3,"533",605.63,"Loyal Customers"
"17507",1,3,3,"133",605.58,"About to Sleep"
"13233",3,3,3,"333",605.12,"Loyal Customers"
"14323",2,3,3,"233",605.06,"At Risk / Don't Lose Them"
"13558",4,4,3,"443",605.06,"Champions"
"14675",5,1,3,"513",604.75,"Recent New Customers"
"17664",4,3,3,"433",604.64,"Loyal Customers"
"12944",1,3,3,"133",604.51,"About to Sleep"
"16732",2,1,3,"213",603.75,"About to Sleep"
"12556",4,3,3,"433",603.71,"Loyal Customers"
"12707",1,1,3,"113",603.42,"Lost / Hibernating"
"17259",2,3,3,"233",603.37,"At Risk / Don't Lose Them"
"15366",3,3,3,"333",602.51,"Loyal Customers"
"17890",1,3,3,"133",602.09,"About to Sleep"
"12654",5,4,3,"543",601.98,"Champions"
"14609",3,4,3,"343",601.56,"Loyal Customers"
"16654",2,4,3,"243",601.27,"At Risk / Don't Lose Them"
"12420",2,1,3,"213",600.39,"About to Sleep"
"18211",4,4,3,"443",600.07,"Champions"
"13243",1,1,3,"113",600.07,"Lost / Hibernating"
"12872",1,3,3,"133",599.97,"About to Sleep"
"12521",2,1,3,"213",599.68,"About to Sleep"
"14965",1,3,3,"133",599.00,"About to Sleep"
"17420",3,4,3,"343",598.83,"Loyal Customers"
"14467",4,4,3,"443",598.76,"Champions"
"15720",4,1,3,"413",598.73,"Recent New Customers"
"13311",5,3,3,"533",598.57,"Loyal Customers"
"13959",3,4,3,"343",598.20,"Loyal Customers"
"16298",4,4,3,"443",598.20,"Champions"
"14108",2,3,3,"233",597.91,"At Risk / Don't Lose Them"
"17864",5,4,3,"543",597.50,"Champions"
"16788",2,3,3,"233",597.48,"At Risk / Don't Lose Them"
"14645",2,3,3,"233",597.09,"At Risk / Don't Lose Them"
"15381",3,3,3,"333",596.85,"Loyal Customers"
"18246",4,3,3,"433",596.10,"Loyal Customers"
"17658",5,3,3,"533",595.42,"Loyal Customers"
"14284",2,3,3,"233",595.25,"At Risk / Don't Lose Them"
"16325",3,4,3,"343",594.24,"Loyal Customers"
"15442",1,1,3,"113",594.00,"Lost / Hibernating"
"12917",1,1,3,"113",594.00,"Lost / Hibernating"
"16535",1,1,3,"113",593.75,"Lost / Hibernating"
"18232",3,4,3,"343",592.97,"Loyal Customers"
"16203",5,4,3,"543",592.90,"Champions"
"14692",2,4,3,"243",591.55,"At Risk / Don't Lose Them"
"13276",2,3,3,"233",590.93,"At Risk / Don't Lose Them"
"13270",1,1,3,"113",590.00,"Lost / Hibernating"
"13452",1,3,3,"133",590.00,"About to Sleep"
"14882",4,3,3,"433",589.70,"Loyal Customers"
"18123",4,3,3,"433",589.44,"Loyal Customers"
"16723",2,3,3,"233",589.15,"At Risk / Don't Lose Them"
"16838",1,3,3,"133",588.85,"About to Sleep"
"14338",1,3,3,"133",588.22,"About to Sleep"
"15624",2,4,3,"243",588.13,"At Risk / Don't Lose Them"
"17351",4,4,3,"443",587.15,"Champions"
"17014",2,4,3,"243",586.33,"At Risk / Don't Lose Them"
"17360",4,4,3,"443",585.79,"Champions"
"12384",4,3,3,"433",585.27,"Loyal Customers"
"15222",1,1,3,"113",585.00,"Lost / Hibernating"
"16384",4,3,3,"433",584.50,"Loyal Customers"
"16072",1,1,3,"113",584.32,"Lost / Hibernating"
"14023",1,3,3,"133",584.07,"About to Sleep"
"13557",4,3,3,"433",584.06,"Loyal Customers"
"15762",3,3,3,"333",583.75,"Loyal Customers"
"12426",1,1,3,"113",582.73,"Lost / Hibernating"
"13427",4,4,3,"443",582.60,"Champions"
"17970",5,1,3,"513",582.59,"Recent New Customers"
"12695",2,4,3,"243",582.10,"At Risk / Don't Lose Them"
"18095",4,3,3,"433",580.05,"Loyal Customers"
"16906",3,4,3,"343",579.77,"Loyal Customers"
"17142",1,1,3,"113",579.00,"Lost / Hibernating"
"13292",1,3,3,"133",578.94,"About to Sleep"
"17540",4,3,3,"433",578.90,"Loyal Customers"
"12601",4,4,3,"443",577.06,"Champions"
"14176",1,4,3,"143",576.90,"Can't Lose Them (Sleeping Giants)"
"16916",4,3,3,"433",576.26,"Loyal Customers"
"15830",1,1,3,"113",576.00,"Lost / Hibernating"
"15550",4,4,3,"443",575.63,"Champions"
"16345",3,1,3,"313",575.41,"About to Sleep"
"13487",3,4,3,"343",575.40,"Loyal Customers"
"14167",5,4,3,"543",574.84,"Champions"
"14400",2,1,3,"213",574.70,"About to Sleep"
"12784",5,3,3,"533",574.42,"Loyal Customers"
"15339",1,3,3,"133",574.07,"About to Sleep"
"15303",1,1,3,"113",574.02,"Lost / Hibernating"
"12879",3,4,3,"343",573.22,"Loyal Customers"
"15415",1,1,3,"113",572.81,"Lost / Hibernating"
"13379",4,4,3,"443",572.56,"Champions"
"13405",3,4,3,"343",572.45,"Loyal Customers"
"12816",2,3,3,"233",572.20,"At Risk / Don't Lose Them"
"13816",4,3,3,"433",571.67,"Loyal Customers"
"17616",2,4,3,"243",571.20,"At Risk / Don't Lose Them"
"15821",3,3,3,"333",570.96,"Loyal Customers"
"15315",2,3,3,"233",570.50,"At Risk / Don't Lose Them"
"14592",3,4,3,"343",570.46,"Loyal Customers"
"16667",1,3,3,"133",570.13,"About to Sleep"
"13939",4,4,3,"443",568.55,"Champions"
"13321",3,3,3,"333",567.36,"Loyal Customers"
"17897",2,4,3,"243",566.60,"At Risk / Don't Lose Them"
"18150",2,4,3,"243",566.58,"At Risk / Don't Lose Them"
"16278",2,1,3,"213",566.38,"About to Sleep"
"13894",4,4,3,"443",564.62,"Champions"
"15344",3,4,3,"343",563.94,"Loyal Customers"
"16933",2,3,3,"233",563.23,"At Risk / Don't Lose Them"
"14753",2,1,3,"213",563.15,"About to Sleep"
"17265",5,3,3,"533",562.90,"Loyal Customers"
"12414",1,4,3,"143",562.41,"Can't Lose Them (Sleeping Giants)"
"12559",1,3,3,"133",561.71,"About to Sleep"
"13946",3,4,3,"343",561.57,"Loyal Customers"
"15655",3,1,3,"313",560.67,"About to Sleep"
"13044",1,1,3,"113",560.47,"Lost / Hibernating"
"14273",4,4,3,"443",559.97,"Champions"
"16275",1,1,3,"113",559.87,"Lost / Hibernating"
"18043",4,4,3,"443",559.51,"Champions"
"14177",2,4,3,"243",559.41,"At Risk / Don't Lose Them"
"12866",1,1,3,"113",559.12,"Lost / Hibernating"
"17503",2,3,3,"233",558.96,"At Risk / Don't Lose Them"
"12987",3,3,3,"333",558.70,"Loyal Customers"
"13800",1,1,3,"113",558.32,"Lost / Hibernating"
"13260",2,1,3,"213",557.62,"About to Sleep"
"17955",1,4,3,"143",557.30,"Can't Lose Them (Sleeping Giants)"
"17295",4,4,3,"443",556.95,"Champions"
"16385",3,4,3,"343",555.89,"Loyal Customers"
"14805",5,4,3,"543",554.65,"Champions"
"14891",2,3,3,"233",554.38,"At Risk / Don't Lose Them"
"14618",5,3,3,"533",553.44,"Loyal Customers"
"15068",3,3,3,"333",553.36,"Loyal Customers"
"12363",4,3,3,"433",552.00,"Loyal Customers"
"17674",3,3,3,"333",551.04,"Loyal Customers"
"17291",1,1,3,"113",550.80,"Lost / Hibernating"
"17235",4,3,3,"433",550.06,"Loyal Customers"
"12390",3,1,3,"313",549.84,"About to Sleep"
"16340",2,1,3,"213",549.07,"About to Sleep"
"16536",2,1,3,"213",548.97,"About to Sleep"
"16031",2,3,3,"233",548.94,"At Risk / Don't Lose Them"
"14474",3,1,3,"313",547.66,"About to Sleep"
"16811",4,3,3,"433",547.07,"Loyal Customers"
"17637",2,3,3,"233",547.06,"At Risk / Don't Lose Them"
"16211",5,1,3,"513",547.02,"Recent New Customers"
"17520",3,1,3,"313",546.81,"About to Sleep"
"12743",2,3,3,"233",546.43,"At Risk / Don't Lose Them"
"14997",5,3,3,"533",546.20,"Loyal Customers"
"17806",5,1,3,"513",546.04,"Recent New Customers"
"12793",2,3,3,"233",545.48,"At Risk / Don't Lose Them"
"16475",5,4,3,"543",544.30,"Champions"
"13617",5,3,3,"533",544.18,"Loyal Customers"
"13390",3,1,3,"313",544.08,"About to Sleep"
"16927",2,3,3,"233",543.05,"At Risk / Don't Lose Them"
"13278",4,1,3,"413",542.73,"Recent New Customers"
"16230",1,3,3,"133",542.03,"About to Sleep"
"17447",4,3,3,"433",541.53,"Loyal Customers"
"17557",5,3,3,"533",541.46,"Loyal Customers"
"13874",1,1,3,"113",540.45,"Lost / Hibernating"
"13812",3,3,3,"333",539.00,"Loyal Customers"
"14496",1,3,3,"133",538.81,"About to Sleep"
"15452",3,3,3,"333",538.73,"Loyal Customers"
"15469",4,3,3,"433",538.55,"Loyal Customers"
"15539",1,1,3,"113",538.46,"Lost / Hibernating"
"17062",1,4,3,"143",538.37,"Can't Lose Them (Sleeping Giants)"
"17345",5,4,3,"543",537.74,"Champions"
"14539",5,3,3,"533",537.48,"Loyal Customers"
"16206",3,4,3,"343",537.06,"Loyal Customers"
"15043",2,1,3,"213",537.00,"About to Sleep"
"16804",4,3,3,"433",536.99,"Loyal Customers"
"16233",3,3,3,"333",536.68,"Loyal Customers"
"15535",2,4,3,"243",536.40,"At Risk / Don't Lose Them"
"16142",1,1,3,"113",535.34,"Lost / Hibernating"
"12988",1,1,3,"113",535.32,"Lost / Hibernating"
"13000",2,3,3,"233",534.85,"At Risk / Don't Lose Them"
"13385",1,1,3,"113",534.57,"Lost / Hibernating"
"13434",3,3,3,"333",534.24,"Loyal Customers"
"17443",1,1,3,"113",534.24,"Lost / Hibernating"
"13217",2,3,3,"233",533.98,"At Risk / Don't Lose Them"
"15433",3,3,3,"333",533.30,"Loyal Customers"
"15756",3,4,3,"343",532.96,"Loyal Customers"
"15825",2,1,3,"213",532.94,"About to Sleep"
"16706",2,3,3,"233",531.35,"At Risk / Don't Lose Them"
"14265",2,3,3,"233",530.18,"At Risk / Don't Lose Them"
"18159",4,1,3,"413",530.15,"Recent New Customers"
"14002",2,3,3,"233",529.73,"At Risk / Don't Lose Them"
"14463",2,3,3,"233",529.62,"At Risk / Don't Lose Them"
"16185",5,3,3,"533",529.41,"Loyal Customers"
"17631",2,3,3,"233",528.33,"At Risk / Don't Lose Them"
"16602",1,1,3,"113",528.08,"Lost / Hibernating"
"12479",5,1,3,"513",527.20,"Recent New Customers"
"17623",2,1,3,"213",527.05,"About to Sleep"
"18252",3,3,3,"333",526.67,"Loyal Customers"
"16892",5,4,3,"543",525.54,"Champions"
"17290",5,3,3,"533",525.24,"Loyal Customers"
"17429",2,3,3,"233",524.92,"At Risk / Don't Lose Them"
"15467",5,3,3,"533",524.88,"Loyal Customers"
"15891",1,1,3,"113",524.52,"Lost / Hibernating"
"13721",1,1,3,"113",524.14,"Lost / Hibernating"
"17329",5,3,3,"533",523.11,"Loyal Customers"
"18017",3,3,3,"333",523.00,"Loyal Customers"
"17712",3,1,3,"313",522.91,"About to Sleep"
"14871",2,4,3,"243",522.38,"At Risk / Don't Lose Them"
"12863",3,1,3,"313",521.20,"About to Sleep"
"15149",2,1,3,"213",520.80,"About to Sleep"
"14873",1,1,3,"113",519.68,"Lost / Hibernating"
"12571",4,3,3,"433",519.61,"Loyal Customers"
"13643",2,3,3,"233",519.44,"At Risk / Don't Lose Them"
"16955",2,4,3,"243",518.67,"At Risk / Don't Lose Them"
"16650",3,1,3,"313",518.42,"About to Sleep"
"15030",3,3,3,"333",518.28,"Loyal Customers"
"16135",1,1,3,"113",517.55,"Lost / Hibernating"
"17454",1,4,3,"143",517.53,"Can't Lose Them (Sleeping Giants)"
"18205",3,3,3,"333",517.36,"Loyal Customers"
"13043",4,1,3,"413",516.42,"Recent New Customers"
"15882",1,4,3,"143",516.36,"Can't Lose Them (Sleeping Giants)"
"15809",3,4,3,"343",515.77,"Loyal Customers"
"12811",1,3,3,"133",514.85,"About to Sleep"
"15246",1,3,3,"133",514.15,"About to Sleep"
"13005",2,3,3,"233",513.70,"At Risk / Don't Lose Them"
"17513",3,1,3,"313",513.20,"About to Sleep"
"17805",3,1,3,"313",512.31,"About to Sleep"
"17480",3,1,3,"313",511.82,"About to Sleep"
"12582",1,3,3,"133",511.36,"About to Sleep"
"14851",4,3,3,"433",511.35,"Loyal Customers"
"16561",4,3,3,"433",511.12,"Loyal Customers"
"15406",4,3,3,"433",510.71,"Loyal Customers"
"12904",4,3,3,"433",509.58,"Loyal Customers"
"12436",1,1,3,"113",509.01,"Lost / Hibernating"
"16898",4,3,3,"433",508.81,"Loyal Customers"
"15417",3,1,3,"313",508.80,"About to Sleep"
"17391",2,3,3,"233",508.80,"At Risk / Don't Lose Them"
"14317",2,1,3,"213",508.58,"About to Sleep"
"17958",2,1,3,"213",508.46,"About to Sleep"
"17415",3,1,3,"313",507.84,"About to Sleep"
"14158",4,1,3,"413",507.66,"Recent New Customers"
"14820",4,4,3,"443",507.29,"Champions"
"15721",5,1,3,"513",507.08,"Recent New Customers"
"16960",3,3,3,"333",507.05,"Loyal Customers"
"13885",1,3,3,"133",506.80,"About to Sleep"
"16614",3,1,3,"313",506.19,"About to Sleep"
"14014",3,1,3,"313",505.18,"About to Sleep"
"15081",4,4,3,"443",504.80,"Champions"
"12991",4,3,3,"433",503.76,"Loyal Customers"
"17630",2,3,3,"233",503.60,"At Risk / Don't Lose Them"
"16863",2,3,3,"233",502.80,"At Risk / Don't Lose Them"
"15006",3,1,3,"313",502.09,"About to Sleep"
"13865",5,4,3,"543",501.56,"Champions"
"15881",1,4,3,"143",501.39,"Can't Lose Them (Sleeping Giants)"
"13116",2,1,3,"213",501.14,"About to Sleep"
"13247",4,4,3,"443",501.12,"Champions"
"16616",5,3,3,"533",500.42,"Loyal Customers"
"15389",2,1,3,"213",500.00,"About to Sleep"
"14958",2,3,3,"233",499.68,"At Risk / Don't Lose Them"
"14077",4,4,3,"443",499.42,"Champions"
"15193",3,1,3,"313",499.32,"About to Sleep"
"14681",5,4,3,"543",498.95,"Champions"
"16488",2,4,3,"243",498.80,"At Risk / Don't Lose Them"
"15142",3,1,3,"313",498.74,"About to Sleep"
"17053",1,1,3,"113",498.48,"Lost / Hibernating"
"17298",2,3,3,"233",498.42,"At Risk / Don't Lose Them"
"16820",1,1,3,"113",497.61,"Lost / Hibernating"
"17495",1,3,3,"133",497.56,"About to Sleep"
"16368",4,3,3,"433",497.43,"Loyal Customers"
"15300",2,1,3,"213",496.44,"About to Sleep"
"15018",1,4,3,"143",496.21,"Can't Lose Them (Sleeping Giants)"
"17374",1,3,3,"133",495.77,"About to Sleep"
"15448",1,1,3,"113",494.64,"Lost / Hibernating"
"16352",4,3,3,"433",494.44,"Loyal Customers"
"17333",3,1,3,"313",494.25,"About to Sleep"
"12763",2,3,3,"233",494.08,"At Risk / Don't Lose Them"
"15877",4,3,3,"433",493.28,"Loyal Customers"
"13176",3,1,3,"313",492.84,"About to Sleep"
"14270",5,1,3,"513",492.65,"Recent New Customers"
"15507",2,1,3,"213",492.36,"About to Sleep"
"13732",4,1,3,"413",491.86,"Recent New Customers"
"14236",3,3,3,"333",490.86,"Loyal Customers"
"15000",3,1,3,"313",490.52,"About to Sleep"
"14416",4,3,3,"433",490.22,"Loyal Customers"
"18074",1,1,2,"112",489.60,"Lost / Hibernating"
"12809",2,1,2,"212",489.31,"About to Sleep"
"17361",3,3,2,"332",488.20,"Loyal Customers"
"14396",1,3,2,"132",487.99,"About to Sleep"
"15165",1,1,2,"112",487.75,"Lost / Hibernating"
"16643",2,1,2,"212",487.51,"About to Sleep"
"13338",1,1,2,"112",487.02,"Lost / Hibernating"
"13675",4,3,2,"432",486.82,"Loyal Customers"
"17453",4,3,2,"432",486.72,"Loyal Customers"
"15287",4,3,2,"432",486.69,"Loyal Customers"
"13153",1,1,2,"112",486.22,"Lost / Hibernating"
"12639",1,1,2,"112",486.10,"Lost / Hibernating"
"15109",2,1,2,"212",484.95,"About to Sleep"
"16999",4,3,2,"432",484.82,"Loyal Customers"
"16504",4,1,2,"412",484.38,"Recent New Customers"
"16518",2,3,2,"232",484.32,"At Risk / Don't Lose Them"
"14130",1,1,2,"112",483.86,"Lost / Hibernating"
"13531",1,3,2,"132",483.80,"About to Sleep"
"12808",2,3,2,"232",483.65,"At Risk / Don't Lose Them"
"14147",3,3,2,"332",483.40,"Loyal Customers"
"17555",4,3,2,"432",483.26,"Loyal Customers"
"14450",5,3,2,"532",483.25,"Loyal Customers"
"16603",3,3,2,"332",482.47,"Loyal Customers"
"17950",3,3,2,"332",482.20,"Loyal Customers"
"12504",4,3,2,"432",482.05,"Loyal Customers"
"16693",1,3,2,"132",482.01,"About to Sleep"
"18216",2,1,2,"212",481.75,"About to Sleep"
"15091",1,1,2,"112",480.71,"Lost / Hibernating"
"16812",1,1,2,"112",479.35,"Lost / Hibernating"
"16008",4,3,2,"432",478.78,"Loyal Customers"
"15589",1,3,2,"132",478.53,"About to Sleep"
"16768",3,3,2,"332",478.09,"Loyal Customers"
"12644",1,1,2,"112",477.91,"Lost / Hibernating"
"13092",5,4,2,"542",477.83,"Champions"
"14320",4,3,2,"432",477.79,"Loyal Customers"
"12447",3,1,2,"312",476.49,"About to Sleep"
"18176",1,1,2,"112",476.35,"Lost / Hibernating"
"14853",5,3,2,"532",475.80,"Loyal Customers"
"14497",1,1,2,"112",475.37,"Lost / Hibernating"
"15780",4,4,2,"442",475.28,"Champions"
"15349",1,3,2,"132",473.81,"About to Sleep"
"15557",4,1,2,"412",473.65,"Recent New Customers"
"16374",1,3,2,"132",473.03,"About to Sleep"
"14013",2,4,2,"242",473.02,"At Risk / Don't Lose Them"
"16038",2,4,2,"242",471.78,"At Risk / Don't Lose Them"
"17964",2,3,2,"232",471.70,"At Risk / Don't Lose Them"
"16885",5,3,2,"532",471.51,"Loyal Customers"
"13066",4,3,2,"432",470.80,"Loyal Customers"
"15963",4,3,2,"432",470.76,"Loyal Customers"
"14431",3,1,2,"312",470.36,"About to Sleep"
"15471",2,1,2,"212",469.48,"About to Sleep"
"15026",3,3,2,"332",469.00,"Loyal Customers"
"14896",1,3,2,"132",468.77,"About to Sleep"
"13171",4,3,2,"432",468.41,"Loyal Customers"
"14335",5,3,2,"532",468.26,"Loyal Customers"
"14029",2,3,2,"232",467.66,"At Risk / Don't Lose Them"
"15468",3,3,2,"332",467.51,"Loyal Customers"
"13579",5,3,2,"532",467.04,"Loyal Customers"
"14205",5,3,2,"532",466.70,"Loyal Customers"
"13248",2,3,2,"232",465.68,"At Risk / Don't Lose Them"
"15036",3,4,2,"342",465.55,"Loyal Customers"
"17140",1,1,2,"112",465.32,"Lost / Hibernating"
"16742",3,1,2,"312",464.90,"About to Sleep"
"13928",5,4,2,"542",464.57,"Champions"
"16586",1,1,2,"112",463.95,"Lost / Hibernating"
"14967",3,1,2,"312",463.80,"About to Sleep"
"12787",5,3,2,"532",463.66,"Loyal Customers"
"17418",3,3,2,"332",463.46,"Loyal Customers"
"14489",1,1,2,"112",463.38,"Lost / Hibernating"
"12945",1,1,2,"112",462.95,"Lost / Hibernating"
"14331",2,3,2,"232",462.66,"At Risk / Don't Lose Them"
"14470",5,3,2,"532",461.19,"Loyal Customers"
"12391",4,1,2,"412",460.89,"Recent New Customers"
"16824",5,3,2,"532",460.64,"Loyal Customers"
"16805",2,3,2,"232",460.59,"At Risk / Don't Lose Them"
